2008_2009_max_dd,2008_2009_return,2025_max_dd,2025_return,cagr,calmar,cost_multiplier,dd_guard_activation_count,delayed_execution_count,execution_timing_mode,exposure_avg,final_equity,label,max_drawdown,metric_no_effect,metric_warning,next_open_available,notes,params,position_stop_count,q4_2018_max_dd,q4_2018_return,reentry_count,robust_score,run_dir,run_id,scenario,slippage_bps_per_side,slippage_multiplier,status,strategy_id,strict_next_close_enabled,total_return,trades,variant_kind,worst_year
-33.52442213251844,-27.64354081754654,-26.140869990475768,-3.0713565274228083,12.189118415546375,0.3628313499340877,1.0,112,229,strict_next_close,21365.60532559014,233118.4252396356,longrun,-33.59444661482714,False,False,True,,"(14, 22, 0.75, 0.4, 7, 18)",99,-25.98441280112429,-25.049005100747166,18,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_021705_828108,STRICT_EXEC_longrun_strict_slip10_20260604_021705_828108,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R14_C22_E75_CR40_REDD_DD7_SL18,True,2231.184252396356,5900,strict,-29.338069261521916
-31.534174538464598,-25.317333116724406,-23.77637138536979,1.0241368417795993,13.003877359480253,0.4123741163295221,1.0,98,225,strict_next_close,26583.821485473498,284195.0882715822,longrun,-31.534174538464598,False,False,True,,"(11, 22, 0.7, 0.4, 7, 18)",97,-24.633442863827383,-23.670874321871594,30,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_021739_982856,STRICT_EXEC_longrun_strict_base_20260604_021739_982856,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E70_CR40_REDD_DD7_SL18,True,2741.950882715822,5650,strict,-27.265423675512423
-31.71286245786301,-25.566807501250743,-23.832144075821514,0.8659097183081998,12.395147695658482,0.3908555310050601,1.0,85,214,strict_next_close,23555.77109489762,245127.78180260368,longrun,-31.71286245786301,False,False,True,,"(11, 22, 0.7, 0.4, 7, 18)",98,-24.695492065050374,-23.7387538462422,31,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_021814_056917,STRICT_EXEC_longrun_strict_slip5_20260604_021814_056917,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E70_CR40_REDD_DD7_SL18,True,2351.277818026037,5922,strict,-27.409275186448834
-31.890946235639184,-25.815301760214837,-23.887912424497582,0.7078186796074304,12.482723221930247,0.3914190293914952,1.0,93,222,strict_next_close,24169.172660837055,250411.10423578054,longrun,-31.890946235639184,False,False,True,,"(11, 22, 0.7, 0.4, 7, 18)",98,-24.757517136408268,-23.80660395001439,31,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_021848_380876,STRICT_EXEC_longrun_strict_slip10_20260604_021848_380876,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E70_CR40_REDD_DD7_SL18,True,2404.111042357805,6006,strict,-27.55264605117944
-32.00695807239515,-25.9367167117454,-22.98700791805165,3.530626402777526,13.455549173875925,0.41811386510581744,1.0,85,214,strict_next_close,29267.105849806438,316991.062675652,longrun,-32.181542629471416,False,False,True,,"(11, 22, 0.8, 0.4, 7, 18)",96,-25.90735481834813,-24.961056458011853,33,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_021921_871613,STRICT_EXEC_longrun_strict_base_20260604_021921_871613,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E80_CR40_REDD_DD7_SL18,True,3069.91062675652,5717,strict,-27.86865070591027
-32.18969032418006,-26.189873759572933,-23.04875243384337,3.3365163134237985,11.98164405385278,0.3702034395375811,1.0,126,253,strict_next_close,21035.69409668537,221598.65808020328,longrun,-32.365026291541156,False,False,True,,"(11, 22, 0.8, 0.4, 7, 18)",97,-25.968260697911283,-25.027692910703447,30,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_021954_510915,STRICT_EXEC_longrun_strict_slip5_20260604_021954_510915,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E80_CR40_REDD_DD7_SL18,True,2115.9865808020327,6098,strict,-28.01691849422756
-32.37192957521336,-26.4422092630331,-23.110472415739114,3.142622111934479,11.836524360045985,0.3636632882920201,1.0,122,249,strict_next_close,20563.503656596273,213869.15985416176,longrun,-32.54803204260009,False,False,True,,"(11, 22, 0.8, 0.4, 7, 18)",97,-26.02914300133805,-25.09430060045126,30,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022027_729802,STRICT_EXEC_longrun_strict_slip10_20260604_022027_729802,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R11_C22_E80_CR40_REDD_DD7_SL18,True,2038.6915985416176,6143,strict,-28.16487189865868
-31.924727101166127,-26.56785284791904,-21.30742476046006,2.0503863656515353,12.320609051420938,0.38321102423251907,1.0,111,212,strict_next_close,20444.367126523346,240715.71368733235,longrun,-32.15097758759994,False,False,True,,"(12, 21, 0.7, 0.33, 8, 20)",76,-23.808168305773712,-22.86224508092618,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_022059_740644,STRICT_EXEC_longrun_strict_base_20260604_022059_740644,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E70_CR33_REDD_DD8_SL20,True,2307.1571368733235,6052,strict,-28.25454227906451
-32.08850360549882,-26.78749392505555,-21.362145799208122,1.8812484789757056,12.124310782434167,0.37518959606323077,1.0,109,209,strict_next_close,19856.035433366753,229459.47506058193,longrun,-32.315157215582424,False,False,True,,"(12, 21, 0.7, 0.33, 8, 20)",75,-23.865233641306418,-22.926072060833548,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_022129_802280,STRICT_EXEC_longrun_strict_slip5_20260604_022129_802280,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E70_CR33_REDD_DD8_SL20,True,2194.594750605819,5796,strict,-28.389303599698714
-32.25196527441958,-27.00666285583476,-21.416852162897282,1.7122742012299685,11.872616154055681,0.3655456384842348,1.0,127,227,strict_next_close,19064.586592451105,215766.88101967153,longrun,-32.479162392106396,False,False,True,,"(12, 21, 0.7, 0.33, 8, 20)",75,-23.922279599302463,-22.98987330063821,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022200_209892,STRICT_EXEC_longrun_strict_slip10_20260604_022200_209892,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E70_CR33_REDD_DD8_SL20,True,2057.668810196715,6189,strict,-28.523956780835025
-32.24839227678458,-26.865385055540504,-25.285900361592738,-3.852318123175036,12.148654527137182,0.3750865162660189,1.0,122,224,strict_next_close,22235.5426547202,230827.35350430012,longrun,-32.38893961872282,False,False,True,,"(12, 21, 0.8, 0.33, 8, 20)",78,-24.88070100391847,-23.94809329552492,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_022230_358767,STRICT_EXEC_longrun_strict_base_20260604_022230_358767,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E80_CR33_REDD_DD8_SL20,True,2208.273535043001,5939,strict,-28.5452403622665
-32.4171873153192,-27.090519509038714,-25.33744600888037,-4.007028037952054,11.791820791453267,0.36216745509270803,1.0,119,225,strict_next_close,21394.40426580503,211540.91549337076,longrun,-32.55902932646111,False,False,True,,"(12, 21, 0.8, 0.33, 8, 20)",81,-24.936850334505422,-24.01090769822033,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_022259_984066,STRICT_EXEC_longrun_strict_slip5_20260604_022259_984066,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E80_CR33_REDD_DD8_SL20,True,2015.4091549337074,5768,strict,-28.685699314850588
-32.58559744765689,-27.315727938455602,-23.85266810138291,1.1905118015216987,11.870493546914096,0.3626812050199436,1.0,126,231,strict_next_close,21202.620734469572,215654.82589847123,longrun,-32.72982824202689,False,False,True,,"(12, 21, 0.8, 0.33, 8, 20)",79,-24.99298068754102,-24.073696869852835,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022330_551965,STRICT_EXEC_longrun_strict_slip10_20260604_022330_551965,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C21_E80_CR33_REDD_DD8_SL20,True,2056.548258984712,5726,strict,-28.826597406229503
-31.534247072637434,-25.317417411050613,-23.77637138536979,1.024136841779577,13.229627960176927,0.41953207031400475,1.0,90,209,strict_next_close,26187.591643977,300155.62365359586,longrun,-31.534247072637434,False,False,True,,"(12, 22, 0.7, 0.4, 7, 18)",97,-24.633442863827437,-23.670874321871636,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_022400_328393,STRICT_EXEC_longrun_strict_base_20260604_022400_328393,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD7_SL18,True,2901.5562365359583,5574,strict,-27.2655057710288
-31.7126843121167,-25.566597015166657,-23.83214407582154,0.8659097183081332,12.753822797309544,0.4021678730121435,1.0,78,200,strict_next_close,24380.478063365546,267470.8915566378,longrun,-31.7126843121167,False,False,True,,"(12, 22, 0.7, 0.4, 7, 18)",98,-24.695492065050416,-23.738753846242254,24,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_022429_527838,STRICT_EXEC_longrun_strict_slip5_20260604_022429_527838,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD7_SL18,True,2574.7089155663784,5779,strict,-27.40906991059141
-31.89084859711978,-25.81518609129222,-23.88791242449755,0.7078186796074526,12.077420069801924,0.37871115386038035,1.0,90,214,strict_next_close,21675.5711447836,226846.65674322093,longrun,-31.89084859711978,False,False,True,,"(12, 22, 0.7, 0.4, 7, 18)",98,-24.757517136408246,-23.80660395001436,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022500_614137,STRICT_EXEC_longrun_strict_slip10_20260604_022500_614137,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD7_SL18,True,2168.4665674322096,5988,strict,-27.55253309112735
-32.23591757551454,-25.880320191068616,-24.5742319918671,-0.033319757393412974,13.842872339241374,0.4294238656868888,1.0,80,177,strict_next_close,29407.77423000742,347992.60460221913,longrun,-32.23591757551454,False,False,True,,"(12, 22, 0.7, 0.4, 7, 20)",75,-24.837112891177547,-23.69053928530176,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_022532_809615,STRICT_EXEC_longrun_strict_base_20260604_022532_809615,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD7_SL20,True,3379.9260460221917,5692,strict,-27.902936145776756
-32.412560320274466,-26.126317707756918,-24.62928761566101,-0.18971417114492795,13.399915559386066,0.41341737360390657,1.0,71,169,strict_next_close,27125.88006088192,312762.7983580458,longrun,-32.412560320274466,False,False,True,,"(12, 22, 0.7, 0.4, 7, 20)",75,-24.897594108158817,-23.759216434858356,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_022605_569340,STRICT_EXEC_longrun_strict_slip5_20260604_022605_569340,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD7_SL20,True,3027.627983580458,5828,strict,-28.045148653954055
-32.58888162194427,-26.371678551835753,-24.68433905424554,-0.34597436661147896,11.95353454022805,0.3667979367594787,1.0,122,220,strict_next_close,20021.635506656516,220080.74737079468,longrun,-32.58888162194427,False,False,True,,"(12, 22, 0.7, 0.4, 7, 20)",76,-24.95805197516596,-23.827862522239595,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022639_497403,STRICT_EXEC_longrun_strict_slip10_20260604_022639_497403,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD7_SL20,True,2100.807473707947,6099,strict,-28.187202942004163
-32.52801168098169,-26.239543610096337,-24.676170224315086,-0.1219265903069533,13.416111090341465,0.4093637848160015,1.0,76,178,strict_next_close,27472.030842719614,313988.0508832886,longrun,-32.77307760961723,False,False,True,,"(12, 22, 0.7, 0.4, 8, 20)",74,-24.837112891177537,-23.69053928530174,28,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_022711_349625,STRICT_EXEC_longrun_strict_base_20260604_022711_349625,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD8_SL20,True,3039.880508832886,5749,strict,-28.25235689133767
-32.703792296560664,-26.48387594202305,-24.73141060508436,-0.27826604308028857,12.547753313635601,0.38082002484521815,1.0,103,201,strict_next_close,22199.063762765432,254405.09480102354,longrun,-32.94930018119597,False,False,True,,"(12, 22, 0.7, 0.4, 8, 20)",75,-24.89759410815877,-23.75921643485833,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_022744_008566,STRICT_EXEC_longrun_strict_slip5_20260604_022744_008566,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD8_SL20,True,2444.0509480102355,5897,strict,-28.393419496774552
-32.890028269782434,-26.72265419344907,-24.7866505465591,-0.4344743824748365,12.861090617752025,0.3883739358705463,1.0,89,192,strict_next_close,25176.091973221715,274525.67139261507,longrun,-33.1152258941468,False,False,True,,"(12, 22, 0.7, 0.4, 8, 20)",74,-24.95805197516595,-23.827862522239595,29,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022816_446631,STRICT_EXEC_longrun_strict_slip10_20260604_022816_446631,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E70_CR40_REDD_DD8_SL20,True,2645.256713926151,5941,strict,-28.529524239403603
-32.006874139171835,-25.93664333297594,-22.98700791805164,3.530626402777415,14.132462155803193,0.4391488450199613,1.0,83,205,strict_next_close,33690.611871679546,373059.28996664746,longrun,-32.1814854258829,False,False,True,,"(12, 22, 0.8, 0.4, 7, 18)",97,-25.90735481834816,-24.9610564580119,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_022849_637402,STRICT_EXEC_longrun_strict_base_20260604_022849_637402,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD7_SL18,True,3630.5928996664748,5368,strict,-27.86857924121936
-32.18958850948563,-26.18978402190003,-23.04875243384339,3.3365163134237763,12.29717734791722,0.37995343075145754,1.0,121,245,strict_next_close,22649.664523000974,239344.62941962839,longrun,-32.364959367773906,False,False,True,,"(12, 22, 0.8, 0.4, 7, 18)",99,-25.968260697911262,-25.027692910703426,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_022923_011464,STRICT_EXEC_longrun_strict_slip5_20260604_022923_011464,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD7_SL18,True,2293.446294196284,5795,strict,-28.016830977858874
-32.37182809536508,-26.44211983618614,-23.110472415739114,3.142622111934412,12.03541034717448,0.3697745591132349,1.0,122,247,strict_next_close,21662.761295302065,224530.17795414702,longrun,-32.54796754010574,False,False,True,,"(12, 22, 0.8, 0.4, 7, 18)",99,-26.02914300133805,-25.09430060045127,26,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_022956_023843,STRICT_EXEC_longrun_strict_slip10_20260604_022956_023843,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD7_SL18,True,2145.3017795414703,5948,strict,-28.164784566114555
-32.31635711841101,-26.071822618134156,-23.92549321153581,2.2689955054761235,13.471285010410238,0.4146261421751087,1.0,131,231,strict_next_close,26297.435507613052,318196.97447763034,longrun,-32.49019692714147,False,False,True,,"(12, 22, 0.8, 0.4, 7, 20)",77,-25.95483495885097,-24.825311664249718,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_023025_358882,STRICT_EXEC_longrun_strict_base_20260604_023025_358882,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD7_SL20,True,3081.9697447763033,5810,strict,-28.089212756090966
-32.498212946307035,-26.323130997802792,-23.986379079706076,2.07739350189573,13.224427215896872,0.40475327802611977,1.0,117,216,strict_next_close,25176.106469833147,299778.40026771696,longrun,-32.67281065736907,False,False,True,,"(12, 22, 0.8, 0.4, 7, 20)",76,-26.01446494163072,-24.893016430661174,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_023056_771994,STRICT_EXEC_longrun_strict_slip5_20260604_023056_771994,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD7_SL20,True,2897.7840026771696,5842,strict,-28.236849819900378
-32.67967474079355,-26.573716210595,-24.047240807052884,1.8860043223947853,13.031381833718036,0.39663299099878363,1.0,135,234,strict_next_close,24436.488483859437,286094.990028909,longrun,-32.855012390429216,False,False,True,,"(12, 22, 0.8, 0.4, 7, 20)",76,-26.074071801722088,-24.960690465728042,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_023126_169416,STRICT_EXEC_longrun_strict_slip10_20260604_023126_169416,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD7_SL20,True,2760.94990028909,6029,strict,-28.384258763747518
-32.55625326709244,-26.202579444661435,-26.981522041731733,-4.212342123518253,13.221488023892135,0.40435462997191407,1.0,117,219,strict_next_close,26327.103466382945,299565.41515311773,longrun,-32.6977535160423,False,False,True,,"(12, 22, 0.8, 0.4, 8, 20)",77,-25.95483495885099,-24.82531166424973,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_023156_329246,STRICT_EXEC_longrun_strict_base_20260604_023156_329246,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD8_SL20,True,2895.6541515311774,5573,strict,-28.216401423065918
-32.73784008624069,-26.453332402853434,-27.034870030558288,-4.370651644635714,13.062698896492297,0.39728031806755176,1.0,115,217,strict_next_close,25695.047767965912,288273.1504825449,longrun,-32.88030718468961,False,False,True,,"(12, 22, 0.8, 0.4, 8, 20)",77,-26.01446494163071,-24.893016430661174,25,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_023228_008479,STRICT_EXEC_longrun_strict_slip5_20260604_023228_008479,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD8_SL20,True,2782.731504825449,5645,strict,-28.363669310343564
-32.91895593381966,-26.70347344824473,-27.08820623713103,-4.528723134530432,14.263194731186957,0.43139862152232233,1.0,95,199,strict_next_close,34453.65118790574,384937.12805170874,longrun,-33.06268036011543,False,False,True,,"(12, 22, 0.8, 0.4, 8, 20)",75,-26.074071801722077,-24.96069046572802,29,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_023256_923640,STRICT_EXEC_longrun_strict_slip10_20260604_023256_923640,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C22_E80_CR40_REDD_DD8_SL20,True,3749.371280517087,5538,strict,-28.510816452295508
-31.690380095391003,-25.38085198066954,-23.77637138536982,1.0241368417795549,14.068371912047128,0.4400236658147626,1.0,66,185,strict_next_close,31622.571625332967,367366.0798213068,longrun,-31.971852891134066,False,False,True,,"(12, 23, 0.7, 0.4, 7, 18)",97,-25.66713941531029,-24.69533926402384,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_023327_328969,STRICT_EXEC_longrun_strict_base_20260604_023327_328969,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E70_CR40_REDD_DD7_SL18,True,3573.6607982130677,5229,strict,-27.32728565568091
-31.868729273575635,-25.63005515731003,-23.832144075821525,0.8659097183081776,12.990012102753523,0.4033530684003735,1.0,67,188,strict_next_close,26526.877908609877,283241.9448336207,longrun,-32.205065785837704,False,False,True,,"(12, 23, 0.7, 0.4, 7, 18)",98,-25.750917931122263,-24.785351528681886,23,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_023356_300636,STRICT_EXEC_longrun_strict_slip5_20260604_023356_300636,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E70_CR40_REDD_DD7_SL18,True,2732.4194483362066,5545,strict,-27.470957253843387
-32.0467217709389,-25.878569817227117,-23.88791242449757,0.7078186796074304,12.969558854631448,0.39976040730052737,1.0,86,206,strict_next_close,25506.158285162423,281841.54178005515,longrun,-32.443330099174474,False,False,True,,"(12, 23, 0.7, 0.4, 7, 18)",98,-25.834655307492294,-24.87531308085088,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip10_20260604_023425_027792,STRICT_EXEC_longrun_strict_slip10_20260604_023425_027792,slip10,10,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E70_CR40_REDD_DD7_SL18,True,2718.4154178005515,5511,strict,-27.6144324226115
-32.09056690211137,-26.027807945185856,-25.0005748683664,1.7442732210253498,14.295234785913614,0.44305752561500034,1.0,92,213,strict_next_close,33660.01688880237,387903.28053403477,longrun,-32.26496325972717,False,False,True,,"(12, 23, 0.8, 0.4, 7, 18)",99,-25.90735481834814,-24.961056458011853,22,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_base_20260604_023454_064918,STRICT_EXEC_longrun_strict_base_20260604_023454_064918,base,0,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E80_CR40_REDD_DD7_SL18,True,3779.0328053403477,5228,strict,-27.957365832828852
-32.272975678879476,-26.280549213372517,-23.04875243384337,3.3365163134238207,13.857760193635293,0.4266402955442947,1.0,93,220,strict_next_close,30587.025851248076,349240.72167831124,longrun,-32.48113302555255,False,False,True,,"(12, 23, 0.8, 0.4, 7, 18)",100,-25.968260697911315,-25.02769291070348,27,-1000000000.0,C:\Pythons\ML-Trading\Momentum\trading_agentic_research\runs\STRICT_EXEC_longrun_strict_slip5_20260604_023523_726320,STRICT_EXEC_longrun_strict_slip5_20260604_023523_726320,slip5,5,1.0,completed,HYP_REFINE_AUTO002_TOPN_6_V1_DDGRID_LONGRUN_STRICT_STRICT_NEXT_CLOSE_R12_C23_E80_CR40_REDD_DD7_SL18,True,3392.407216783112,5438,strict,-28.105349430657157
