beats_spy_cagr;cagr;calmar;config_hash;constraint_gap_score;dd_limit;decision;excess_cagr;frontier_class;max_drawdown;months_beating_spy;months_losing_to_spy;passes_dd20;rank_under_constraint;rejection_reason;run_id;spy_cagr;strategy_id;trades;years_beating_spy;years_losing_to_spy
True;13,997583;0,18229;dfb596b3bab84f43;567,87243;-20,0;rejected;7,195108;high_cagr_dd_breach;-76,787243;188;141;False;;max_drawdown_breaches_dd20:-76.787243<-20.000000;RETEST_HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_RANK_V2_1999_2026_20260524_224153;6,802475;HYP_LIT_AUTO_002_PAPER_QUALITY_MOMENTUM_AND_TREND_STABI_QUALITY_R2_RANK_V2;3213;21;7
True;13,954919;0,361293;75b87dfe96fb3e06;186,24925;-20,0;rejected;7,152445;high_cagr_dd_breach;-38,624925;196;133;False;;max_drawdown_breaches_dd20:-38.624925<-20.000000;DDDAEMON_003_HYP_DD_FIRST_AUTO002_EXPOSURE60_BREAKEVEN_10_0_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_BREAKEVEN_10_0_V1;3910;20;8
True;13,942572;0,349372;1b2253aef4fdb6ab;199,07508;-20,0;rejected;7,140098;high_cagr_dd_breach;-39,907508;195;134;False;;max_drawdown_breaches_dd20:-39.907508<-20.000000;DDDAEMON_004_HYP_DD_FIRST_AUTO002_EXPOSURE60_ANTI_EXTENSION_CLOSE_VS_SMA52W_PCT_80_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_ANTI_EXTENSION_CLOSE_VS_SMA52W_PCT_80_V1;3910;19;9
True;13,93361;0,183503;dfb596b3bab84f43;559,314007;-20,0;rejected;7,131135;high_cagr_dd_breach;-75,931234;189;140;False;;"insufficient_trades:2995<3000; max_drawdown_breaches_dd20:-75.931234<-20.000000";RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_14_V1_1999_2026_20260524_214349;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_TOPN_14_V1;2995;21;7
True;13,839675;0,358185;0132128363df830c;186,38339;-20,0;rejected;7,037201;high_cagr_dd_breach;-38,638339;199;130;False;;max_drawdown_breaches_dd20:-38.638339<-20.000000;DDDAEMON_003_HYP_DD_FIRST_AUTO002_EXPOSURE60_BREAKEVEN_10_1_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE60_BREAKEVEN_10_1_V1;3926;21;7
True;13,183145;0,417857;af759d2d742ac5c8;115,49424;-20,0;rejected;6,38067;high_cagr_dd_breach;-31,549424;188;141;False;;max_drawdown_breaches_dd20:-31.549424<-20.000000;DDDAEMON_001_HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_70_60_50_25_V1;6,802475;HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_70_60_50_25_V1;3847;20;8
True;13,183145;0,417857;36828b9392954ab6;115,49424;-20,0;rejected;6,38067;high_cagr_dd_breach;-31,549424;188;141;False;;max_drawdown_breaches_dd20:-31.549424<-20.000000;DDDAEMON_001_HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_75_60_50_25_V1;6,802475;HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_75_60_50_25_V1;3847;20;8
True;13,183145;0,417857;b7e2906000d8b8a1;115,49424;-20,0;rejected;6,38067;high_cagr_dd_breach;-31,549424;188;141;False;;max_drawdown_breaches_dd20:-31.549424<-20.000000;DD_FIRST_02_HYP_DD_FIRST_AUTO002_EXPOSURE_50_V1;6,802475;HYP_DD_FIRST_AUTO002_EXPOSURE_50_V1;3847;20;8
True;13,028542;0,228466;a145d38b8c81d84d;370,26115;-20,0;rejected;6,226067;high_cagr_dd_breach;-57,026115;188;141;False;;max_drawdown_breaches_dd20:-57.026115<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_SMA20_POS_V1_1999_2026_20260524_202114;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_SMA20_POS_V1;3569;20;8
True;12,691642;0,403804;6142d500342891e5;114,30181;-20,0;rejected;5,889167;high_cagr_dd_breach;-31,430181;185;144;False;;max_drawdown_breaches_dd20:-31.430181<-20.000000;DD20BATCH_001_HYP_DD20_SPY_DYN_65_55_45_25_NO_NEW_CRISIS_V1;6,802475;HYP_DD20_SPY_DYN_65_55_45_25_NO_NEW_CRISIS_V1;3819;19;9
True;12,355865;0,204331;eee645d52d8c36cd;404,69747;-20,0;rejected;5,553391;high_cagr_dd_breach;-60,469747;190;139;False;;max_drawdown_breaches_dd20:-60.469747<-20.000000;RETEST_HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_SMA52_POS_V1_1999_2026_20260524_203354;6,802475;HYP_FSPACE_AUTO_002_RANK_CHANNEL_R2_CONF_SMA52_POS_V1;3172;22;6
True;11,997407;0,443308;fd11621024e0979e;70,85277;-20,0;rejected;5,194932;high_cagr_dd_breach;-27,063377;183;146;False;;"insufficient_trades:2343<3000; max_drawdown_breaches_dd20:-27.063377<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_80_45_25_0_V1_2;6,802475;HYP_DD20_SPY_DYN_80_45_25_0_V1;2343;17;11
True;11,87758;0,412354;52a8a74f227fe7a8;88,04358;-20,0;rejected;5,075106;high_cagr_dd_breach;-28,804358;181;148;False;;max_drawdown_breaches_dd20:-28.804358<-20.000000;DDDAEMON_001_HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_65_55_45_25_V1;6,802475;HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_65_55_45_25_V1;3852;18;10
True;11,87758;0,412354;a83c63cc7bdac28e;88,04358;-20,0;rejected;5,075106;high_cagr_dd_breach;-28,804358;181;148;False;;max_drawdown_breaches_dd20:-28.804358<-20.000000;DDDAEMON_001_HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_70_55_45_25_V1;6,802475;HYP_DD_FIRST_AUTO002_DYN_EXPOSURE_70_55_45_25_V1;3852;18;10
True;11,761671;0,360197;cc35e31cc416258b;127,396327;-20,0;rejected;0,507771;high_cagr_dd_breach;-32,653466;42;33;False;;"insufficient_trades:415<3000; max_drawdown_breaches_dd20:-32.653466<-20.000000";AUTO_080;11,2539;HYP_AUTO_LOCAL_VOLUME_DRYUP_MOMENTUM_SEED;415;4;3
True;11,39962;0,439377;1cfcc1ffba3cc50e;59,665577;-20,0;rejected;4,597146;high_cagr_dd_breach;-25,944991;179;150;False;;"insufficient_trades:2353<3000; max_drawdown_breaches_dd20:-25.944991<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_V1_2;6,802475;HYP_DD20_SPY_DYN_75_45_25_0_V1;2353;16;12
True;11,303729;0,435681;f2aefc5f0abe68a1;59,623243;-20,0;rejected;4,501254;high_cagr_dd_breach;-25,944991;181;148;False;;"insufficient_trades:2480<3000; max_drawdown_breaches_dd20:-25.944991<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1_2;6,802475;HYP_DD20_SPY_DYN_75_45_25_0_PARTIAL_25_33_V1;2480;16;12
True;11,29591;0,397992;8b7183caf0993516;83,82272;-20,0;rejected;4,493435;high_cagr_dd_breach;-28,382272;182;147;False;;max_drawdown_breaches_dd20:-28.382272<-20.000000;DD20BATCH_002_HYP_DD20_SPY_DYN_70_55_40_15_NO_NEW_CRISIS_V1;6,802475;HYP_DD20_SPY_DYN_70_55_40_15_NO_NEW_CRISIS_V1;3826;18;10
True;11,078421;0,432;7ad1044f083a520a;56,657327;-20,0;rejected;4,275946;high_cagr_dd_breach;-25,644466;181;148;False;;"insufficient_trades:2362<3000; max_drawdown_breaches_dd20:-25.644466<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_70_50_20_0_V1_2;6,802475;HYP_DD20_SPY_DYN_70_50_20_0_V1;2362;16;12
True;11,035833;0,43034;cb16980a00c74798;56,656993;-20,0;rejected;4,233358;high_cagr_dd_breach;-25,644466;181;148;False;;"insufficient_trades:2363<3000; max_drawdown_breaches_dd20:-25.644466<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_70_50_25_0_V1_2;6,802475;HYP_DD20_SPY_DYN_70_50_25_0_V1;2363;16;12
True;10,795396;0,434865;32c4bfa79de3beab;48,459667;-20,0;rejected;3,992922;high_cagr_dd_breach;-24,8247;179;150;False;;"insufficient_trades:2362<3000; max_drawdown_breaches_dd20:-24.824700<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_70_45_25_0_V1_2;6,802475;HYP_DD20_SPY_DYN_70_45_25_0_V1;2362;16;12
True;10,707516;0,431325;0fef34a159564adb;48,416333;-20,0;rejected;3,905042;high_cagr_dd_breach;-24,8247;179;150;False;;"insufficient_trades:2492<3000; max_drawdown_breaches_dd20:-24.824700<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_70_45_25_0_PARTIAL_25_33_V1_2;6,802475;HYP_DD20_SPY_DYN_70_45_25_0_PARTIAL_25_33_V1;2492;16;12
True;10,546561;0,516359;e0bf50ed0958b228;4,469457;-20,0;rejected;3,744086;high_cagr_dd_breach;-20,424879;173;156;False;;"insufficient_trades:2338<3000; max_drawdown_breaches_dd20:-20.424879<-20.000000";DD20ADAPT_006_HYP_DD20_EXP_DYN8550200_SL10_TOPN5_V1;6,802475;HYP_DD20_EXP_DYN8550200_SL10_TOPN5_V1;2338;17;11
True;10,541152;0,536206;78f817e055ad9985;0,215333;-20,0;rejected;3,738677;near_valid_low_trades;-19,658782;173;156;True;;insufficient_trades:2354<3000;DD20ADAPT_005_HYP_DD20_EXP_SL11_TOPN8_WHEN_GUARD_V1;6,802475;HYP_DD20_EXP_SL11_TOPN8_WHEN_GUARD_V1;2354;16;12
True;10,430564;0,194472;863a070c313e8ff4;336,35425;-20,0;rejected;3,62809;high_cagr_dd_breach;-53,635425;184;145;False;;max_drawdown_breaches_dd20:-53.635425<-20.000000;RETEST_HYP_LITEXP_AUTO_002_R2_DRAWDOWN26_QUALITY_PULLBACK_V1_1999_2026_20260525_023207;6,802475;HYP_LITEXP_AUTO_002_R2_DRAWDOWN26_QUALITY_PULLBACK_V1;3376;19;9
True;10,426381;0,424968;2793ea7e65fe1901;45,552697;-20,0;rejected;3,623906;high_cagr_dd_breach;-24,534503;181;148;False;;"insufficient_trades:2377<3000; max_drawdown_breaches_dd20:-24.534503<-20.000000";DD20CONSIST_HYP_DD20_SPY_DYN_65_50_25_0_V1_2;6,802475;HYP_DD20_SPY_DYN_65_50_25_0_V1;2377;16;12
True;10,32712;0,534387;a5dbeebb88ccb670;0,207;-20,0;rejected;3,524646;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2379<3000;DD20ADAPT_003_HYP_DD20_EXP_SL10_TOPN3_WHEN_GUARD_V1;6,802475;HYP_DD20_EXP_SL10_TOPN3_WHEN_GUARD_V1;2379;17;11
True;10,313057;0,533659;e905592fd14ed0d0;0,211333;-20,0;rejected;3,510582;near_valid_low_trades;-19,325183;173;156;True;;insufficient_trades:2366<3000;DD20ADAPT_005_HYP_DD20_EXP_DYN8055200_SL10_TOPN5_V1;6,802475;HYP_DD20_EXP_DYN8055200_SL10_TOPN5_V1;2366;17;11
True;10,240927;0,529927;a2bafb23a214d3d1;0,202333;-20,0;rejected;3,438452;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2393<3000;DD20ADAPT_003_HYP_DD20_EXP_SL10_TOPN10_WHEN_GUARD_V1;6,802475;HYP_DD20_EXP_SL10_TOPN10_WHEN_GUARD_V1;2393;17;11
True;10,240927;0,529927;c13a7fcecb4ec447;0,202333;-20,0;rejected;3,438452;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2393<3000;DD20ADAPT_003_HYP_DD20_EXP_SL10_TOPN8_WHEN_GUARD_V1;6,802475;HYP_DD20_EXP_SL10_TOPN8_WHEN_GUARD_V1;2393;17;11
True;10,240538;0,529906;dfc621ffa8e1b049;0,204;-20,0;rejected;3,438063;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2388<3000;DD20ADAPT_001_HYP_DD20_ADAPT_SL10_TOPN5_WHEN_GUARD_V1;6,802475;HYP_DD20_ADAPT_SL10_TOPN5_WHEN_GUARD_V1;2388;17;11
True;10,17366;0,526446;384703c3b2ee19a2;0,204;-20,0;rejected;3,371186;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2388<3000;DD20ADAPT_006_HYP_DD20_EXP_DYN8050250_SL10_TOPN5_V1;6,802475;HYP_DD20_EXP_DYN8050250_SL10_TOPN5_V1;2388;17;11
True;10,169726;0,526242;3a84164debee9df3;0,200667;-20,0;rejected;3,367252;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2398<3000;DD20ADAPT_006_HYP_DD20_EXP_GUARD18_14_SL10_TOPN5_V1;6,802475;HYP_DD20_EXP_GUARD18_14_SL10_TOPN5_V1;2398;17;11
True;10,169726;0,526242;37175fbcc6a3d270;0,200667;-20,0;rejected;3,367252;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2398<3000;DD20ADAPT_006_HYP_DD20_EXP_GUARD19_12_SL10_TOPN5_V1;6,802475;HYP_DD20_EXP_GUARD19_12_SL10_TOPN5_V1;2398;17;11
True;10,169726;0,526242;eb6c936db81cf188;0,200667;-20,0;rejected;3,367252;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2398<3000;DD20ADAPT_003_HYP_DD20_EXP_SL10_TOPN5_GUARD18_12_V1;6,802475;HYP_DD20_EXP_SL10_TOPN5_GUARD18_12_V1;2398;17;11
True;10,166474;0,526074;2bb2c2322138bb10;0,199333;-20,0;rejected;3,363999;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2402<3000;DD20ADAPT_005_HYP_DD20_EXP_SL10_TOPN10_GUARD18_12_V1;6,802475;HYP_DD20_EXP_SL10_TOPN10_GUARD18_12_V1;2402;17;11
True;10,166474;0,526074;9c8455fd82f1d28d;0,199333;-20,0;rejected;3,363999;near_valid_low_trades;-19,325183;174;155;True;;insufficient_trades:2402<3000;DD20ADAPT_004_HYP_DD20_EXP_SL10_TOPN8_GUARD18_12_V1;6,802475;HYP_DD20_EXP_SL10_TOPN8_GUARD18_12_V1;2402;17;11
True;10,162806;0,525884;1007787a8371421f;0,213;-20,0;rejected;3,360332;near_valid_low_trades;-19,325183;172;157;True;;insufficient_trades:2361<3000;DD20ADAPT_006_HYP_DD20_EXP_GUARD17_10_SL10_TOPN5_V1;6,802475;HYP_DD20_EXP_GUARD17_10_SL10_TOPN5_V1;2361;17;11
True;10,15239;0,545955;2c5377c22ef6eaa1;0,205;-20,0;rejected;3,349915;near_valid_low_trades;-18,595661;173;156;True;;insufficient_trades:2385<3000;DD20ADAPT_005_HYP_DD20_EXP_SL9_TOPN5_WHEN_GUARD_V1;6,802475;HYP_DD20_EXP_SL9_TOPN5_WHEN_GUARD_V1;2385;17;11
True;10,020192;0,545808;2de85a05eae036b1;0,196667;-20,0;rejected;3,217717;near_valid_low_trades;-18,358442;171;158;True;;insufficient_trades:2410<3000;DD20ADAPT_005_HYP_DD20_EXP_SL8_TOPN5_WHEN_GUARD_V1;6,802475;HYP_DD20_EXP_SL8_TOPN5_WHEN_GUARD_V1;2410;17;11
True;9,895547;0,392221;56985e72cc5bc68e;52,29507;-20,0;rejected;3,093072;high_cagr_dd_breach;-25,229507;176;153;False;;max_drawdown_breaches_dd20:-25.229507<-20.000000;DD20BATCH_001_HYP_DD20_SPY_DYN_55_45_35_15_V1;6,802475;HYP_DD20_SPY_DYN_55_45_35_15_V1;3841;17;11
True;9,680146;0,500908;9cceaaaad21e1791;0,211667;-20,0;rejected;2,877672;near_valid_low_trades;-19,325183;172;157;True;;insufficient_trades:2365<3000;DD20ADAPT_001_HYP_DD20_ADAPT_SL10_GUARD18_12_V1;6,802475;HYP_DD20_ADAPT_SL10_GUARD18_12_V1;2365;17;11
True;9,675868;0,500687;c9c8321802ea9ed9;0,218333;-20,0;rejected;2,873394;near_valid_low_trades;-19,325183;172;157;True;;insufficient_trades:2345<3000;DD20ADAPT_001_HYP_DD20_ADAPT_SL10_COOLDOWN_3_V1;6,802475;HYP_DD20_ADAPT_SL10_COOLDOWN_3_V1;2345;17;11
True;9,675868;0,500687;8dfead00dd8bc3ba;0,218333;-20,0;rejected;2,873394;near_valid_low_trades;-19,325183;172;157;True;;insufficient_trades:2345<3000;DD20STOPTRAIL_HYP_DD20_STOP_DYN8050200_GUARD1810_SL10_V1;6,802475;HYP_DD20_STOP_DYN8050200_GUARD1810_SL10_V1;2345;17;11
False;9,153632;0,323247;c6e0228846424d7d;93,419499;-20,0;rejected;-2,100268;rejected;-28,317776;39;36;False;;"insufficient_trades:478<3000; max_drawdown_breaches_dd20:-28.317776<-20.000000; does_not_beat_spy_cagr:9.153632<=11.253900; loses_more_years_than_beats:3<4";AUTO_079;11,2539;HYP_AUTO_LOCAL_OBV_ACCUMULATION_SEED;478;3;4
True;9,137432;0,461534;b5b68a86b5098159;0,198333;-20,0;rejected;2,334958;near_valid_low_trades;-19,797966;173;156;True;;insufficient_trades:2405<3000;DD20ADAPT_001_HYP_DD20_ADAPT_SL10_REDUCED_25_V1;6,802475;HYP_DD20_ADAPT_SL10_REDUCED_25_V1;2405;16;12
True;9,032974;0,441314;ded30e71652bd2db;4,881733;-20,0;rejected;2,230499;high_cagr_dd_breach;-20,46834;173;156;False;;"insufficient_trades:2405<3000; max_drawdown_breaches_dd20:-20.468340<-20.000000";DD20ADAPT_001_HYP_DD20_ADAPT_SL10_REDUCED_20_V1;6,802475;HYP_DD20_ADAPT_SL10_REDUCED_20_V1;2405;16;12
True;8,490997;0,386491;f635cc9ddd033702;19,69435;-20,0;rejected;1,688522;high_cagr_dd_breach;-21,969435;171;158;False;;max_drawdown_breaches_dd20:-21.969435<-20.000000;DD20BATCH_001_HYP_DD20_SPY_DYN_60_45_30_10_V1;6,802475;HYP_DD20_SPY_DYN_60_45_30_10_V1;3847;16;12
True;8,490997;0,386491;62cbe20844726e47;19,69435;-20,0;rejected;1,688522;high_cagr_dd_breach;-21,969435;171;158;False;;max_drawdown_breaches_dd20:-21.969435<-20.000000;DD20BATCH_001_HYP_DD20_SPY_DYN_70_50_30_0_V1;6,802475;HYP_DD20_SPY_DYN_70_50_30_0_V1;3847;16;12
False;8,459013;0,16758;c034d6149a5b2e98;316,715705;-20,0;rejected;-2,794887;rejected;-50,477449;33;42;False;;"insufficient_trades:715<3000; max_drawdown_breaches_dd20:-50.477449<-20.000000; does_not_beat_spy_cagr:8.459013<=11.253900";EXP_068;11,2539;HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_V1;715;4;3
True;8,214499;0,377551;4f4e4f745f437303;17,57319;-20,0;rejected;1,412025;high_cagr_dd_breach;-21,757319;171;158;False;;max_drawdown_breaches_dd20:-21.757319<-20.000000;DD20BATCH_002_HYP_DD20_SPY_DYN_60_45_30_10_PARTIAL_20_33_V1;6,802475;HYP_DD20_SPY_DYN_60_45_30_10_PARTIAL_20_33_V1;3926;16;12
True;8,204287;0,412168;b25149ef2e323997;0,433667;-20,0;rejected;1,401812;near_valid_low_trades;-19,905192;168;161;True;;insufficient_trades:1699<3000;DD20CONSIST_HYP_DD20_SPY_DYN_80_50_20_0_EQUITY_GUARD_18_10_V1_2;6,802475;HYP_DD20_SPY_DYN_80_50_20_0_EQUITY_GUARD_18_10_V1;1699;14;14
True;8,142017;0,355118;845e47a28449b78b;31,45312;-20,0;rejected;1,339542;rejected;-22,927612;168;161;False;;"insufficient_trades:2469<3000; max_drawdown_breaches_dd20:-22.927612<-20.000000; loses_more_years_than_beats:13<15";DD20STOPTRAIL_HYP_DD20_STOPTRAIL_DYN8050200_NO_GUARD_SL12_TR18_ACT10_V1;6,802475;HYP_DD20_STOPTRAIL_DYN8050200_NO_GUARD_SL12_TR18_ACT10_V1;2469;13;15
True;7,75595;0,415266;407e5522fa1a3b8e;2,430333;-20,0;rejected;0,953476;rejected;-18,677044;165;164;True;;"insufficient_trades:1709<3000; loses_more_years_than_beats:13<15";DD20CONSIST_HYP_DD20_SPY_DYN_75_50_25_0_EQUITY_GUARD_18_10_V1_2;6,802475;HYP_DD20_SPY_DYN_75_50_25_0_EQUITY_GUARD_18_10_V1;1709;13;15
True;7,200479;0,346623;1368878e7c8e08da;8,15755;-20,0;rejected;0,398004;high_cagr_dd_breach;-20,773255;165;164;False;;"insufficient_trades:1725<3000; max_drawdown_breaches_dd20:-20.773255<-20.000000";DD20STOPTRAIL_HYP_DD20_STOP_DYN8050200_GUARD1810_SL15_V1;6,802475;HYP_DD20_STOP_DYN8050200_GUARD1810_SL15_V1;1725;14;14
True;7,169247;0,213621;9caffc6cffa27eaf;137,908523;-20,0;rejected;0,366772;rejected;-33,560519;172;157;False;;"insufficient_trades:2090<3000; max_drawdown_breaches_dd20:-33.560519<-20.000000; loses_more_years_than_beats:13<15";RETEST_HYP_LITEXP_AUTO_002_RET52_VOL12_LOW_VOL_PROXY_V1_1999_2026_20260525_025206;6,802475;HYP_LITEXP_AUTO_002_RET52_VOL12_LOW_VOL_PROXY_V1;2090;13;15
True;7,082725;0,380805;0f7cb0d65c875487;2,0;-20,0;rejected;0,28025;near_valid_bad_years;-18,599343;165;164;True;;loses_more_years_than_beats:13<15;DD20BATCH_001_HYP_DD20_SPY_DYN_65_45_25_0_V1;6,802475;HYP_DD20_SPY_DYN_65_45_25_0_V1;3845;13;15
True;6,918508;0,35406;47792e625c8eabce;4,423667;-20,0;rejected;0,116033;rejected;-19,540517;162;167;True;;"insufficient_trades:1729<3000; loses_more_years_than_beats:12<16";DD20STOPTRAIL_HYP_DD20_STOP_DYN8050200_GUARD1810_SL12_V1;6,802475;HYP_DD20_STOP_DYN8050200_GUARD1810_SL12_V1;1729;12;16
True;6,910865;0,375875;c0ce3ea39ac6f65f;2,0;-20,0;rejected;0,108391;near_valid_bad_years;-18,386071;165;164;True;;loses_more_years_than_beats:13<15;DD20BATCH_002_HYP_DD20_SPY_DYN_65_45_25_0_PARTIAL_25_33_V1;6,802475;HYP_DD20_SPY_DYN_65_45_25_0_PARTIAL_25_33_V1;3929;13;15
False;6,581935;0,108909;40d9c93b6cc3bfaf;424,88717;-20,0;rejected;-4,671965;rejected;-60,435331;37;38;False;;"insufficient_trades:462<3000; max_drawdown_breaches_dd20:-60.435331<-20.000000; does_not_beat_spy_cagr:6.581935<=11.253900; loses_more_years_than_beats:3<4";AUTO_087;11,2539;HYP_AUTO_LOCAL_PULLBACK_TO_SMA26_SEED;462;3;4
False;5,807291;0,221658;32bddfd0f83990bd;85,648803;-20,0;rejected;-5,446609;rejected;-26,19937;36;39;False;;"insufficient_trades:394<3000; max_drawdown_breaches_dd20:-26.199370<-20.000000; does_not_beat_spy_cagr:5.807291<=11.253900; loses_more_years_than_beats:3<4";AUTO_064;11,2539;HYP_AUTO_CR_10_14264_223019;394;3;4
False;5,807291;0,221658;32bddfd0f83990bd;85,648803;-20,0;rejected;-5,446609;rejected;-26,19937;36;39;False;;"insufficient_trades:394<3000; max_drawdown_breaches_dd20:-26.199370<-20.000000; does_not_beat_spy_cagr:5.807291<=11.253900; loses_more_years_than_beats:3<4";AUTO_006;11,2539;HYP_AUTO_QUALITY_INVESTING_SEED;394;3;4
False;5,784462;0,309846;ddcb84efe67c9dfb;8,486385;-20,0;rejected;-1,018013;rejected;-18,66882;161;168;True;;"insufficient_trades:1757<3000; does_not_beat_spy_cagr:5.784462<=6.802475; loses_more_years_than_beats:12<16";DD20STOPTRAIL_HYP_DD20_TRAIL_DYN8050200_GUARD1810_TR15_ACT10_V1;6,802475;HYP_DD20_TRAIL_DYN8050200_GUARD1810_TR15_ACT10_V1;1757;12;16
False;5,507768;0,216567;fbde01e886c6d1b2;81,183695;-20,0;rejected;-5,746133;rejected;-25,43215;35;40;False;;"insufficient_trades:367<3000; max_drawdown_breaches_dd20:-25.432150<-20.000000; does_not_beat_spy_cagr:5.507768<=11.253900; loses_more_years_than_beats:2<5";AUTO_088;11,2539;HYP_AUTO_LOCAL_BREAKOUT_VOLUME_CLIMAX_SEED;367;2;5
False;5,218043;0,086446;74d5c02c64ed2450;413,953398;-20,0;rejected;-1,584432;rejected;-60,361567;168;161;False;;"max_drawdown_breaches_dd20:-60.361567<-20.000000; does_not_beat_spy_cagr:5.218043<=6.802475; loses_more_years_than_beats:12<16";RETEST_HYP_AUTO_LOCAL_PRICE_LOCATION_RANGE_SEED_1999_2026_20260524_180548;6,802475;HYP_AUTO_LOCAL_PRICE_LOCATION_RANGE_SEED;3107;12;16
False;4,867529;0,14061;500f6b32fd2432bf;175,577331;-20,0;rejected;-6,386371;rejected;-34,617318;38;37;False;;"insufficient_trades:424<3000; max_drawdown_breaches_dd20:-34.617318<-20.000000; does_not_beat_spy_cagr:4.867529<=11.253900; loses_more_years_than_beats:2<5";AUTO_086;11,2539;HYP_AUTO_LOCAL_GREEN_STREAK_LEADERSHIP_SEED;424;2;5
False;4,333875;0,078369;970df71687857cfc;364,88534;-20,0;rejected;-2,4686;rejected;-55,301094;174;155;False;;"max_drawdown_breaches_dd20:-55.301094<-20.000000; does_not_beat_spy_cagr:4.333875<=6.802475; loses_more_years_than_beats:13<15";RETEST_HYP_AUTO_LOCAL_STOCHASTIC_CONFIRMATION_SEED_1999_2026_20260524_182230;6,802475;HYP_AUTO_LOCAL_STOCHASTIC_CONFIRMATION_SEED;3110;13;15
False;4,243908;0,12387;678ac6a86c658be2;174,405885;-20,0;rejected;-7,009993;rejected;-34,261025;32;43;False;;"insufficient_trades:733<3000; max_drawdown_breaches_dd20:-34.261025<-20.000000; does_not_beat_spy_cagr:4.243908<=11.253900; loses_more_years_than_beats:2<5";EXP_117;11,2539;HYP_FSPACE_AUTO_002_RANK_DISTANCE_TO_CHANNEL_LOWER_PCT_MKT_STRICT_SPY_V1;733;2;5
False;4,175272;0,108549;41a5af9ad450b184;201,215012;-20,0;rejected;-2,627203;rejected;-38,46422;173;156;False;;"insufficient_trades:2808<3000; max_drawdown_breaches_dd20:-38.464220<-20.000000; does_not_beat_spy_cagr:4.175272<=6.802475; loses_more_years_than_beats:11<17";RETEST_HYP_AUTO_LOCAL_DRAWDOWN_13W_RECOVERY_SEED_1999_2026_20260524_181412;6,802475;HYP_AUTO_LOCAL_DRAWDOWN_13W_RECOVERY_SEED;2808;11;17
False;3,995612;0,08019;5c3b486fe1e96aa4;315,772332;-20,0;rejected;-2,806862;rejected;-49,826688;172;157;False;;"insufficient_trades:2166<3000; max_drawdown_breaches_dd20:-49.826688<-20.000000; does_not_beat_spy_cagr:3.995612<=6.802475; loses_more_years_than_beats:11<17";RETEST_HYP_MIX_CAN_SLIM__LOCAL_DISTANCE_HIGH_52W_BREAKOUT_V1_1999_2026_20260524_181818;6,802475;HYP_MIX_CAN_SLIM__LOCAL_DISTANCE_HIGH_52W_BREAKOUT_V1;2166;11;17
False;3,795805;0,183681;5014bfb296c88253;23,322657;-20,0;rejected;-3,00667;rejected;-20,665231;152;177;False;;"insufficient_trades:1069<3000; max_drawdown_breaches_dd20:-20.665231<-20.000000; does_not_beat_spy_cagr:3.795805<=6.802475; loses_more_years_than_beats:12<16";DD20BATCH_002_HYP_DD20_SPY_DYN_65_55_45_25_EQUITY_GUARD_15_8_V1;6,802475;HYP_DD20_SPY_DYN_65_55_45_25_EQUITY_GUARD_15_8_V1;1069;12;16
